6.644015,6.1416674,6.2289934,14.729009,7.248482,6.345751,6.323682,6.2250156,6.099618,6.111264,6.2534356,6.19834,6.4245534,6.1171637,8.847499,6.9864736,12.91304,6.468715,6.3680153,6.3553257,12.595175,8.191996,6.2438765,6.4453564,6.060143,6.0269074,6.189322,6.0583954,6.4085803,6.742777,6.297339,6.1198616,7.5040574,6.175159,6.3853693,6.137067
6.644015,6.1416674,6.2289934,16.822659,7.248482,6.345751,6.323682,6.2250156,6.099618,6.111264,6.2534356,6.19834,6.4245534,6.1171637,9.317206,6.9864736,12.91304,6.468715,6.3680153,6.3553257,15.88291,9.110585,6.2438765,6.4453564,6.060143,6.0269074,6.189322,6.0583954,6.4085803,6.742777,6.297339,6.1198616,7.5040574,6.175159,6.3853693,6.137067
6.644015,6.1416674,6.2289934,18.701141,7.248482,6.345751,6.323682,6.2250156,6.099618,6.111264,6.2534356,6.19834,6.4245534,6.1171637,10.141507,6.9864736,12.91304,6.468715,6.3680153,6.3553257,18.792482,10.450911,6.2438765,6.4453564,6.060143,6.0269074,6.189322,6.0583954,6.4085803,6.742777,6.297339,6.1198616,8.5661955,6.175159,6.3853693,6.137067
6.7757006,6.1416674,6.298997,20.63815,7.248482,6.345751,6.323682,6.2250156,6.099618,6.111264,6.2534356,6.19834,6.4245534,6.1171637,11.241026,6.9864736,12.91304,6.468715,6.3680153,6.3553257,21.075478,12.352,6.2438765,6.4588265,6.060143,6.0269074,6.189322,6.0583954,6.4085803,6.742777,6.297339,6.1198616,10.855623,6.2482615,6.3853693,6.137067
7.6439533,6.179902,6.5019655,22.33996,7.248482,6.345751,6.323682,6.2250156,6.099618,6.111264,6.2534356,6.19834,6.4245534,6.1171637,13.496586,6.9864736,12.91304,6.468715,6.512581,6.3553257,22.360102,15.427668,6.2438765,6.4588265,6.060143,6.0269074,6.189322,6.0583954,6.4085803,6.742777,6.297339,6.1198616,13.283788,6.40332,6.3853693,6.159394
9.907479,6.3647842,6.6381855,23.620235,7.248482,6.345751,6.323682,6.2250156,6.099618,6.111264,6.2534356,6.202902,6.4245534,6.1171637,15.886086,6.9864736,14.3948765,6.468715,6.8052278,6.3553257,23.57473,17.742996,6.2438765,6.4588265,6.060143,6.0269074,6.189322,6.0583954,6.4085803,6.742777,6.297339,6.1198616,16.750072,6.551236,6.6933265,6.258574
13.388111,6.5959234,7.000562,24.174753,7.248482,6.345751,6.323682,6.2250156,6.099618,6.111264,6.2534356,6.257966,6.4245534,6.1171637,18.344574,6.9864736,17.016117,6.6684194,7.2353106,6.3553257,24.225534,19.888866,6.2438765,6.4588265,6.060143,6.0269074,6.189322,6.0583954,6.4085803,6.742777,6.3696723,6.1198616,19.852959,6.8943353,7.7259665,6.4520187
17.752502,6.819715,7.6906824,24.506508,7.248482,6.345751,6.323682,6.2250156,6.099618,6.111264,6.2534356,6.364912,6.4245534,6.1561065,20.384285,6.9864736,19.8852,7.1812735,7.771974,6.3553257,24.636292,21.456635,6.2438765,6.538049,6.0998325,6.0269074,6.189322,6.0583954,6.4085803,6.742777,6.54745,6.1198616,22.083185,7.8836317,10.519629,6.9374657
21.68531,7.152358,9.061902,24.698647,7.248482,6.3838797,6.323682,6.2250156,6.099618,6.111264,6.2534356,6.4685345,6.4245534,6.252103,22.31081,7.1375585,22.002697,8.09594,8.642704,6.3553257,24.818115,22.395056,6.2438765,6.640909,6.2040696,6.0269074,6.189322,6.0583954,6.4085803,6.742777,6.9993377,6.1198616,23.330154,9.937256,16.646996,8.15738
24.070759,8.254826,11.872599,24.773794,7.438368,6.800132,6.401023,6.2250156,6.128022,6.111264,6.2534356,6.606269,6.4245534,6.565145,23.715134,8.034744,23.306955,10.111751,9.99813,6.4180045,24.905502,23.063442,6.3291044,6.7949543,6.605697,6.0269074,6.189322,6.0583954,6.4085803,6.742777,8.245476,6.1292887,23.916313,13.20447,23.14451,12.000878
